pitcher,p_hand,pitch_type,pitch_name,velocity,spin_rate,horz_break,vert_break,release_x,release_z,extension,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az
453286,R,FC,Cutter,87.8,2391,0.1634,0.6624,-3.7614,4.9183,5.76,1.6429,3.1071,12.5764,-127.3036,0.3909,-0.6663,24.4439,-25.3897
453286,R,CH,Changeup,83.9,1709,-1.3582,0.3963,-3.5837,5.1384,6.095,-0.9049,3.5888,8.8042,-121.8909,2.0142,-15.1016,22.5001,-28.8279
453286,R,CH,Changeup,83.7,1465,-1.3921,-0.0654,-3.5261,5.1873,5.747,-1.2702,2.6528,7.7877,-121.54,0.6722,-15.0035,22.4241,-33.1666
453286,R,FF,4-Seam Fastball,93.3,2563,-1.1464,1.3133,-3.7174,5.05,5.711,0.0025,2.7762,11.8426,-135.1538,-2.8027,-16.3657,30.3061,-16.0943
572971,L,FT,2-Seam Fastball,88.1,2094,1.0586,0.7778,1.0494,6.2441,6.431,0.9006,1.8383,-2.5719,-128.2007,-6.2332,12.2312,26.6272,-22.4959
572971,L,FF,4-Seam Fastball,88.4,2171,0.1274,1.4622,0.891,6.3254,6.04,1.1212,1.9495,0.2968,-128.4668,-7.5344,1.3332,26.6766,-14.8309
572971,L,FT,2-Seam Fastball,90.1,2161,0.9883,0.6291,1.0648,6.1875,6.272,0.7572,2.3369,-2.8561,-131.1982,-4.9391,11.9815,27.8827,-24.104
453286,R,FF,4-Seam Fastball,94.1,2475,-0.9273,1.2391,-3.7259,4.98,5.862,-1.0722,2.9332,8.8174,-136.7932,-2.3142,-13.2896,27.4473,-16.535
572971,L,FT,2-Seam Fastball,90.1,2156,0.9888,0.6457,1.012,6.247,6.407,-0.9901,2.3131,-7.0833,-130.9746,-5.1742,12.8939,27.6299,-23.8498
572971,L,SL,Slider,77.9,2288,-0.8741,-0.4227,0.9335,6.1513,5.878,1.0487,1.7787,1.8108,-113.2776,-1.6175,-7.7018,23.5389,-35.6527
453286,R,FF,4-Seam Fastball,93.8,2418,-0.9047,1.1131,-3.6551,4.916,6.014,-0.276,2.7058,10.6308,-136.2438,-2.4516,-13.2574,25.7493,-18.0713
453286,R,CU,Curveball,78.9,2510,0.5171,-0.5948,-3.4044,5.4176,5.682,-0.3321,1.9328,5.6808,-114.8116,0.2186,3.577,18.7715,-37.6123
572971,L,FF,4-Seam Fastball,90.1,2231,-0.1379,1.2571,0.8637,6.3651,5.921,0.4643,2.8557,-0.6993,-131.1151,-5.337,-1.4141,28.164,-17.0038
572971,L,FC,Cutter,85.8,2298,-0.2808,0.9004,0.8883,6.3358,5.873,-0.4613,3.0854,-2.6109,-124.7627,-3.1233,-2.2844,27.6145,-22.5686
453286,R,FC,Cutter,89.6,2411,0.0675,0.4228,-3.6844,4.9633,6.339,0.8203,2.7537,10.9853,-130.2897,-0.4481,-1.0972,22.2554,-27.3936
453286,R,FF,4-Seam Fastball,94.1,2493,-0.7032,1.0983,-3.6845,4.9751,6.636,0.2481,3.2421,11.8313,-136.6892,-1.2596,-11.398,28.4103,-18.1392
572971,L,FT,2-Seam Fastball,88.7,2075,0.7837,0.4574,1.0124,6.3127,6.227,1.3827,2.06,-0.7235,-129.0661,-5.2873,8.8704,26.7877,-26.2076
572971,L,SL,Slider,78.6,2334,-0.5671,-0.3276,1.072,6.1452,5.738,1.0925,2.0799,1.0602,-114.3361,-1.3122,-5.05,22.8283,-34.9739
453286,R,CH,Changeup,83.6,1469,-1.553,-0.2357,-3.6547,5.0398,5.996,-0.8737,0.7098,9.3445,-121.3028,-3.0617,-16.9375,22.7037,-34.1289
453286,R,FF,4-Seam Fastball,94.6,2551,-1.1153,1.044,-3.6173,5.0045,5.581,-0.136,2.4519,11.3002,-137.19,-3.155,-16.2046,30.2174,-18.8937
572971,L,FT,2-Seam Fastball,90.2,2126,0.9908,0.1457,1.6709,6.0461,6.175,0.8146,0.9581,-4.208,-131.1242,-6.9421,12.2476,29.0207,-29.2074
453286,R,CU,Curveball,78.7,2621,0.8474,-0.6798,-3.4769,5.4183,5.51,0.0745,2.1424,6.0763,-114.2433,0.9738,6.0217,21.8882,-38.3935
572971,L,SL,Slider,78.8,2273,-0.8279,-0.6441,0.7816,6.1426,5.957,-0.2726,-0.2109,-0.7601,-114.3039,-5.4648,-6.7796,28.4411,-36.5532
572971,L,FC,Cutter,84.6,2122,-0.1517,0.6485,0.7153,6.3816,6.203,-0.9775,2.4524,-3.6402,-123.1005,-4.0534,-0.7585,25.978,-25.029
453286,R,FF,4-Seam Fastball,93.8,2536,-0.9184,1.2965,-3.7181,5.0581,5.886,-0.627,4.2709,9.8863,-136.1483,0.9157,-13.4681,31.2486,-16.8234
453286,R,FF,4-Seam Fastball,94.1,2532,-1.0424,1.2513,-3.579,4.9155,6.171,-0.3215,2.369,10.6887,-136.5356,-3.6041,-15.2983,29.8791,-16.0519
572971,L,FT,2-Seam Fastball,87.8,2074,1.0243,0.7676,0.8333,6.3732,6.141,-0.9446,2.8246,-6.3797,-127.703,-4.0856,12.3853,23.5501,-23.2227
453286,R,FF,4-Seam Fastball,94.3,2499,-1.0249,1.3037,-3.5963,5.006,6.335,-1.9288,3.5106,6.6145,-137.1986,-1.0763,-14.4027,30.7708,-15.7176
453286,R,CU,Curveball,77.5,2555,0.7005,-0.4741,-3.4753,5.4543,5.493,-0.8033,3.3429,4.3981,-112.6149,3.181,5.0474,19.4359,-36.8992
453286,R,FF,4-Seam Fastball,94.4,2496,-1.0292,1.4311,-3.66,5.0784,5.579,0.701,3.8371,13.3251,-136.715,-0.5867,-15.4474,29.3182,-14.7907
453286,R,FC,Cutter,88,2395,-0.2281,0.625,-3.7458,5.0942,5.898,1.0518,2.2885,11.9824,-127.7464,-2.015,-4.5812,22.3512,-25.2142
453286,R,CU,Curveball,78.4,2562,0.7388,-0.4364,-3.404,5.517,5.489,-0.4315,2.7323,5.0246,-113.9759,1.5053,5.5025,18.2573,-36.3668
453286,R,FF,4-Seam Fastball,93.5,2576,-0.9075,1.1841,-3.7713,5.0283,6.197,-0.2245,4.0467,11.0867,-135.8175,0.5983,-13.469,27.357,-17.8389
453286,R,CH,Changeup,83.3,1804,-1.588,0.2667,-3.4926,5.2469,5.539,-1.152,2.8321,8.2553,-120.8951,0.402,-16.7379,23.1013,-29.9557
453286,R,FF,4-Seam Fastball,92.1,2503,-1.0347,1.1641,-3.6813,5.0559,5.994,0.0101,3.9081,11.4925,-133.7288,0.3954,-14.5837,26.0279,-18.5698
453286,R,CU,Curveball,78.3,2639,0.5074,-0.4732,-3.3765,5.5774,5.525,0.0406,2.4782,6.3703,-113.8189,0.9303,3.2844,18.5178,-36.5826
453286,R,CH,Changeup,83.7,1663,-1.3411,0.4418,-3.5432,5.2333,5.797,-0.716,2.0635,9.0061,-121.5653,-1.7724,-14.723,21.3549,-27.7518
453286,R,FF,4-Seam Fastball,93.4,2508,-0.9786,1.1009,-3.5863,5.1212,5.905,0.9702,2.9749,13.6885,-135.3747,-2.1564,-14.5605,25.7424,-18.5193
453286,R,FC,Cutter,86.8,2465,0.3284,0.4639,-3.6141,5.1484,6.171,0.7398,3.3013,9.7166,-126.1439,0.7541,1.8394,21.8447,-27.5205
453286,R,FF,4-Seam Fastball,92.2,2511,-0.8274,1.2176,-3.549,5.2445,6.254,-0.4484,3.2525,9.647,-133.9535,-1.8773,-11.9357,27.354,-17.3332
572971,L,SL,Slider,80.1,2269,-0.6,0.328,0.7346,6.1847,5.804,-0.2908,1.1443,-1.1367,-116.2617,-4.7694,-4.965,27.5172,-28.4902
572971,L,FT,2-Seam Fastball,88.7,2016,1.2718,0.636,0.8002,6.2772,6.243,1.2294,2.6998,-1.5957,-129.0867,-4.0127,14.4931,26.8408,-24.4774
572971,L,FC,Cutter,86.2,2173,0.0448,0.9155,0.7847,6.3297,6.125,0.1496,2.5847,-1.595,-125.4974,-4.4957,0.7976,25.8369,-21.8953
572971,L,FT,2-Seam Fastball,88.6,2095,1.1538,0.7983,0.7977,6.2554,6.268,1.2899,1.6014,-1.1949,-128.9873,-7.0268,13.1605,24.0434,-22.1094
572971,L,FT,2-Seam Fastball,88.8,2046,1.2309,0.7909,0.5961,6.3433,5.968,0.532,1.482,-2.6752,-129.0788,-7.4185,14.1325,26.7839,-22.1441
572971,L,FT,2-Seam Fastball,90.1,2056,1.2352,0.5144,1.4006,5.889,5.837,1.3785,1.6309,-2.6004,-131.0249,-5.6448,14.5353,26.879,-25.4186
572971,L,FT,2-Seam Fastball,90.2,1940,1.1029,0.6235,1.4016,5.9605,5.833,2.4544,1.1985,0.3167,-131.0964,-7.1064,12.4267,27.5454,-23.8581
572971,L,FT,2-Seam Fastball,87.2,1958,0.8561,1.1316,0.6254,6.3755,6.239,-0.1026,2.7013,-3.4952,-126.9035,-5.035,9.9237,23.509,-19.1798
572971,L,FT,2-Seam Fastball,88.4,1987,1.0315,1.275,0.7048,6.347,6.102,1.635,3.8855,0.1422,-128.7783,-2.6195,11.4413,23.7813,-17.7179
572971,L,FC,Cutter,86.4,2246,0.0702,0.9235,0.6259,6.3846,5.774,-0.7114,3.0531,-3.2947,-125.8326,-3.6072,1.326,22.4721,-22.0473
572971,L,FT,2-Seam Fastball,89.2,2044,1.15,0.9062,0.692,6.3583,5.997,0.1003,3.2361,-3.8167,-129.8265,-3.5422,13.6471,26.0629,-21.5361
572971,L,FT,2-Seam Fastball,88.9,2075,1.1116,0.8716,0.6585,6.3287,6.442,1.0844,2.5535,-1.2963,-129.4115,-5.0583,12.7946,27.0362,-21.5075
572971,L,FT,2-Seam Fastball,88.1,2108,1.0785,0.8704,0.72,6.3744,6.359,1.1892,3.2821,-1.1011,-128.2592,-3.2317,12.1329,26.4031,-22.113
572971,L,FT,2-Seam Fastball,88.3,2115,1.0749,0.8086,0.6925,6.2579,6.623,1.093,2.3072,-1.2953,-128.6376,-5.2535,12.2802,27.9853,-22.2157
572971,L,FC,Cutter,85.9,2071,0.2434,0.9243,0.6022,6.3235,6.019,-0.6975,2.4255,-3.5464,-125.0332,-4.803,3.2404,25.337,-21.856
572971,L,FT,2-Seam Fastball,88.9,2115,1.0659,0.6352,0.7006,6.2503,6.635,-0.0968,1.6784,-4.2381,-129.3982,-6.5656,12.9744,26.2093,-23.8181
572971,L,FT,2-Seam Fastball,88.3,2010,1.1529,0.5627,0.7045,6.3168,6.296,0.005,1.7091,-4.0949,-128.4917,-6.3142,13.5932,25.9268,-24.8807
572971,L,FT,2-Seam Fastball,86.8,1948,1.1961,0.4694,0.8277,6.2735,6.464,0.3202,1.627,-3.6812,-126.2604,-5.897,13.5865,25.95,-26.1376
572971,L,FT,2-Seam Fastball,88.3,2013,1.1004,0.4403,1.0917,6.2437,6.432,1.3332,2.9918,-1.7155,-128.7076,-2.7825,12.618,26.6382,-26.9012
572971,L,FT,2-Seam Fastball,86.4,1949,0.9885,0.3823,0.7667,6.3463,6.474,0.2092,2.0625,-3.3619,-125.8021,-4.8034,11.2216,24.9921,-27.3421
572971,L,FT,2-Seam Fastball,87.3,2012,0.7492,1.01,0.8038,6.3262,6.162,-0.8743,1.5673,-5.5477,-126.8811,-7.3101,9.1812,26.4033,-20.0609
434378,R,SL,Slider,85.3,2480,0.3101,0.3676,-2.325,6.5045,5.783,0.5931,2.3385,6.1818,-123.928,-4.1663,1.9129,24.4868,-27.8756
434378,R,SL,Slider,85.6,2635,0.1024,0.1765,-2.2136,6.375,5.947,0.697,2.7222,6.6121,-124.3986,-2.664,-0.2691,24.7835,-30.07
434378,R,SL,Slider,87.2,2581,-0.0425,0.3972,-2.1816,6.3372,6.651,1.371,1.4351,8.6743,-126.7183,-6.4595,-2.2437,26.0251,-26.7265
434378,R,FF,4-Seam Fastball,95.2,2634,-1.0925,1.6232,-1.8555,6.6993,5.839,-0.683,2.8312,5.4228,-138.1534,-7.9004,-14.9718,34.5515,-10.2385
434378,R,CH,Changeup,87.1,1626,-1.2567,0.7399,-2.0886,6.4745,7.128,-0.1825,1.4245,7.3389,-126.6011,-7.6198,-15.3726,25.4489,-22.6314
434378,R,SL,Slider,86.5,2626,-0.1876,0.1905,-2.2091,6.3689,6.218,1.7275,-0.0617,9.7095,-125.3112,-9.3459,-4.0858,27.5166,-28.3783
434378,R,SL,Slider,86.4,2782,0.0273,0.2019,-2.2426,6.4302,5.716,0.6319,1.5521,6.697,-125.3383,-5.6068,-1.26,28.7999,-29.1068
434378,R,FF,4-Seam Fastball,94.9,2522,-1.0583,1.6742,-1.9448,6.6844,5.808,0.3292,2.3513,8.1599,-137.5061,-9.1196,-15.0721,33.7981,-9.5304
434378,R,CU,Curveball,80.6,3019,0.824,-1.3273,-2.1096,6.4878,4.995,0.1106,1.7983,3.3517,-117.0149,-1.2058,6.4166,25.454,-43.7496
434378,R,FF,4-Seam Fastball,96.4,2622,-1.0658,1.6592,-2.0273,6.5765,5.865,0.228,2.7415,8.2742,-139.6891,-8.0758,-15.7488,37.7113,-9.2416
434378,R,FF,4-Seam Fastball,95.2,2717,-0.9785,1.844,-1.9822,6.6569,6.064,1.2455,3.1838,10.547,-137.8388,-7.356,-14.9246,35.6818,-7.5571
434378,R,SL,Slider,85.9,2601,0.2561,0.4791,-2.2621,6.4875,5.758,0.4763,2.5063,5.9122,-124.9005,-4.0535,1.3899,25.9685,-26.6851
434378,R,FF,4-Seam Fastball,95.4,2729,-0.9137,1.9734,-1.9338,6.6334,6.51,0.2134,2.5688,7.7222,-138.3697,-9.4324,-13.6162,34.4018,-4.799
434378,R,FF,4-Seam Fastball,95.7,2632,-1.155,1.7646,-1.9423,6.6289,6.169,1.3395,1.9227,11.1558,-138.4726,-10.5676,-17.3538,33.2156,-7.4539
434378,R,FF,4-Seam Fastball,93.6,2681,-0.7828,1.6648,-1.9999,6.7492,5.957,-1.7468,1.9699,2.3327,-135.804,-10.0613,-10.0541,31.0414,-9.8714
434378,R,SL,Slider,86.7,2837,0.4929,0.1862,-2.262,6.4563,5.67,0.577,2.3126,5.7253,-125.9437,-3.9919,3.9164,26.2982,-29.6664
434378,R,FF,4-Seam Fastball,94.9,2610,-0.8211,1.7622,-1.9353,6.6339,6.318,0.476,2.347,8.1198,-137.609,-9.3489,-12.3607,34.8087,-7.9367
607536,L,SL,Slider,87.4,2197,-0.3794,0.3617,1.9307,5.4388,6.321,-0.887,1.3901,-6.0155,-127.246,-4.433,-3.0727,22.8652,-27.6061
434378,R,FF,4-Seam Fastball,94.4,2615,-1.0899,1.7811,-2.0462,6.6381,5.974,-0.5488,1.1886,6.2185,-136.5965,-12.1119,-14.8902,34.7781,-7.6145
434378,R,FF,4-Seam Fastball,93.9,2743,-1.0419,1.7799,-2.0466,6.7049,5.921,0.7857,2.5282,9.4906,-135.9872,-8.7322,-14.9833,34.2748,-8.7365
607536,L,FF,4-Seam Fastball,92.6,2221,0.7739,1.0388,1.6372,5.7757,6.438,-0.4162,2.7385,-6.9519,-134.7583,-4.2905,10.8812,26.2197,-18.7371
607536,L,SL,Slider,85.9,2146,-0.2669,0.4528,1.8421,5.5049,6.368,-1.0128,1.1995,-6.2303,-125.0271,-4.932,-1.7062,22.4048,-26.6907
607536,L,SL,Slider,87.3,2175,-0.3839,0.4432,1.8748,5.443,6.425,-1.5559,1.145,-7.4786,-126.9531,-5.1619,-2.8183,23.3304,-26.5742
607536,L,FT,2-Seam Fastball,91.1,2037,1.1074,0.6273,1.9703,5.5839,6.345,0.9181,1.7064,-5.0246,-132.6642,-5.2403,14.1372,26.4435,-23.8886
607536,L,SL,Slider,87.1,2136,-0.2085,0.5144,1.8652,5.5228,6.37,-0.8414,1.9078,-6.0832,-126.8243,-3.6501,-1.1756,22.8397,-26.1029
607536,L,FT,2-Seam Fastball,89,2114,0.999,0.893,2.0312,5.5679,6.854,0.1248,2.1782,-6.8833,-129.4798,-4.22,12.8734,27.2491,-21.2637
607536,L,SL,Slider,85.6,2263,-0.28,0.2511,1.8388,5.5526,6.335,-2.1458,1.0812,-8.838,-124.4643,-4.827,-1.3251,22.5863,-28.8664
607536,L,FF,4-Seam Fastball,91.1,2242,0.4365,1.3163,1.5491,5.8071,6.424,-1.511,1.7402,-8.6283,-132.327,-7.168,6.8775,26.23,-15.368
607536,L,FT,2-Seam Fastball,89.2,2153,1.1887,0.7778,2.0345,5.6506,6.157,0.7558,2.2608,-5.6069,-129.7735,-3.9376,14.5054,26.4208,-22.8467
434378,R,CU,Curveball,80,2899,0.5246,-1.2247,-2.1116,6.4442,5.392,-0.8231,1.2538,1.8531,-116.3268,-2.3896,4.1864,24.1436,-42.6427
434378,R,SL,Slider,88,2752,0.2301,0.2007,-2.1019,6.5807,5.764,0.9474,1.4003,6.8415,-127.697,-6.7121,0.946,28.1344,-28.8174
434378,R,FF,4-Seam Fastball,96.3,2709,-1.1419,1.7116,-1.9443,6.6388,6.018,0.5159,2.2383,9.0038,-139.4338,-9.6888,-16.921,37.3514,-8.1064
434378,R,FF,4-Seam Fastball,95.5,2674,-1.0505,1.3756,-1.9663,6.6292,6.358,0.1527,2.184,7.9269,-138.4519,-9.0368,-15.382,35.1528,-12.6165
434378,R,FF,4-Seam Fastball,95.1,2749,-0.9195,1.7648,-1.9318,6.6733,6.221,-0.7674,2.008,5.0813,-137.8748,-10.3382,-12.8422,35.7044,-7.6337
434378,R,FF,4-Seam Fastball,95.1,2643,-0.9561,1.6019,-1.96,6.6955,6.154,-0.4245,1.5905,6.1143,-137.8229,-11.1075,-13.5178,34.7874,-9.5621
434378,R,SL,Slider,85.9,2715,0.4305,0.246,-2.2106,6.534,5.726,0.2096,2.7016,4.8212,-124.8361,-3.2462,3.4084,25.6213,-29.2465
434378,R,FF,4-Seam Fastball,93.8,2658,-0.9213,1.7294,-2.0393,6.6512,6.367,1.4132,1.3596,10.9155,-135.6801,-11.6155,-13.8883,31.9943,-8.4271
434378,R,FF,4-Seam Fastball,94.2,2558,-0.9526,1.7594,-1.9919,6.699,6.036,-0.0653,3.0678,7.0438,-136.7701,-7.4632,-13.435,32.8445,-8.943
434378,R,FF,4-Seam Fastball,95.4,2610,-0.9917,1.5583,-1.9658,6.7493,5.944,-0.3254,3.7475,6.4532,-138.4897,-5.5907,-14.0668,33.8021,-11.4376
607536,L,FT,2-Seam Fastball,91.7,2183,0.6845,0.4761,1.7366,5.5685,6.525,-0.9527,2.673,-8.3209,-133.427,-2.531,9.9547,27.2746,-26.1111
434378,R,FF,4-Seam Fastball,94.6,2525,-0.8571,1.7343,-1.8032,6.6448,6.502,0.7006,2.7031,8.46,-137.2342,-8.4054,-12.8633,33.4956,-8.5007
607536,L,SL,Slider,85,2082,-0.5465,0.5616,2.1164,5.4765,6.24,0.6022,1.4825,-2.458,-123.7797,-4.196,-5.1501,23.4548,-25.8179
607536,L,FF,4-Seam Fastball,92.4,2207,0.1339,0.8943,1.6348,5.6729,6.571,0.0859,3.5978,-4.2649,-134.5814,-1.4864,2.5122,27.2767,-21.0606
434378,R,CU,Curveball,76.6,2756,1.0923,-1.0173,-2.2514,6.52,4.698,-2.2995,5.1804,-1.8897,-111.013,5.7782,8.8593,20.874,-41.4951
607536,L,FT,2-Seam Fastball,90.9,2179,1.0473,0.5557,2.1191,5.4659,6.255,0.8831,2.2363,-5.3279,-132.3167,-3.39,13.3855,27.2463,-25.1671
434378,R,SL,Slider,84.4,2656,0.3331,0.002,-2.2546,6.4883,5.59,0.415,3.7456,5.4894,-122.7052,-0.0388,2.2381,23.4028,-32.3918
434378,R,FF,4-Seam Fastball,94.1,2620,-0.8223,1.8395,-1.9494,6.6967,5.974,0.8704,2.8782,9.0293,-136.509,-8.0903,-12.1792,31.1888,-7.9392
607536,L,FT,2-Seam Fastball,90.6,2085,0.846,0.5529,2.0606,5.512,6.516,0.196,2.5769,-6.5036,-131.9057,-2.6121,11.3034,27.6726,-25.3332
607536,L,FT,2-Seam Fastball,90.7,2140,0.9332,0.7764,1.951,5.5846,6.393,-0.3975,2.1264,-7.8772,-131.8444,-4.3331,12.635,30.1539,-22.398
607536,L,FT,2-Seam Fastball,92.1,2142,0.9191,0.8751,2.0841,5.5819,6.477,0.2635,3.9675,-6.6471,-133.9637,-0.1422,12.5746,30.281,-21.8181
607536,L,FT,2-Seam Fastball,91.3,2219,0.947,0.7877,2.1096,5.4274,6.478,0.2456,2.2262,-6.7614,-132.8703,-3.899,12.6992,27.9035,-22.1772
607536,L,CU,Curveball,79.4,2431,-0.4175,-0.2069,2.1205,5.53,6.155,1.8735,3.892,0.2335,-115.6414,3.5133,-3.7739,20.5142,-34.8613
607536,L,SL,Slider,85.9,2226,-0.4525,0.3472,2.0553,5.3901,6.199,-0.5538,1.6163,-5.2582,-124.9856,-3.4168,-3.7594,23.3387,-28.1036
607536,L,FT,2-Seam Fastball,92.4,2155,0.9093,0.689,1.9568,5.4374,6.739,-1.1627,1.676,-10.0199,-134.2243,-5.3188,13.258,28.0088,-22.7905
607536,L,SL,Slider,85,2249,-0.3805,0.3408,2.0437,5.466,6.223,-0.7558,2.4222,-5.8013,-123.8401,-1.5678,-2.8885,22.1674,-28.5751
607536,L,SL,Slider,86.5,2260,-0.4149,0.5347,2.0647,5.4777,6.289,-0.8479,1.433,-6.0996,-125.8336,-4.5524,-3.2601,23.8838,-25.8198
607536,L,FF,4-Seam Fastball,91.7,2155,0.4817,1.172,1.614,5.7339,6.654,-2.1353,1.5186,-10.5796,-133.1724,-7.4067,7.9234,26.4292,-16.7182
607536,L,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434378,R,SL,Slider,86.3,2599,0.3135,0.4068,-2.0196,6.5104,6.273,0.8344,1.3583,6.1436,-125.418,-6.858,2.1328,24.0572,-26.7699
607536,L,SL,Slider,85.8,2333,-0.7061,0.2111,1.9994,5.6331,6.115,-0.0057,1.985,-3.3193,-124.9064,-2.8309,-6.747,23.363,-29.653
434378,R,CU,Curveball,78.8,2706,0.4388,-1.3839,-1.9941,6.6054,5.141,-0.1206,1.3351,3.2101,-114.3586,-2.0012,2.9764,24.1557,-43.5925
434378,R,CU,Curveball,80.3,2882,0.6354,-1.0056,-1.98,6.5914,5.647,-0.0781,0.1545,2.9966,-116.6941,-5.5462,4.9954,24.3191,-40.1904
607536,L,FT,2-Seam Fastball,93.1,2219,0.5905,0.362,1.7117,5.5583,6.478,-1.0753,2.9354,-8.4769,-135.3933,-1.7768,9.0904,28.3689,-27.5176
434378,R,FF,4-Seam Fastball,95.4,2553,-1.0309,1.5997,-1.8178,6.6994,5.839,0.0682,2.8232,7.147,-138.2737,-7.8736,-14.676,35.4371,-10.5008
607536,L,SL,Slider,87,2267,-0.4835,0.3663,2.123,5.4474,6.285,1.0286,2.4943,-1.6397,-126.8301,-1.721,-4.919,24.1606,-28.0857
607536,L,FF,4-Seam Fastball,91.8,2280,0.6835,0.6611,2.2326,5.5545,6.37,1.0984,2.8229,-4.3574,-133.656,-2.5099,9.1286,28.3634,-23.9164
434378,R,SL,Slider,87.6,2561,0.4366,0.7328,-2.0904,6.5968,5.821,0.8423,1.5163,6.1265,-127.1437,-7.4736,3.3067,27.4594,-23.0444
434378,R,FF,4-Seam Fastball,94.4,2622,-0.8554,1.7211,-1.8148,6.7628,5.793,0.3304,2.0675,7.3459,-136.757,-10.016,-12.2662,34.4901,-8.9728
607536,L,FF,4-Seam Fastball,88.5,1492,0.8409,0.7988,2.0351,5.6405,6.339,0.4988,1.9454,-5.5041,-128.7977,-4.6433,10.4724,25.3552,-22.5457
607536,L,FF,4-Seam Fastball,92.1,2218,0.8,0.8841,1.9936,5.5825,6.282,-0.413,2.3336,-7.8275,-133.8313,-4.3124,11.2624,28.475,-20.8657
434378,R,FF,4-Seam Fastball,94.1,2557,-1.0081,1.6657,-1.8784,6.7926,5.63,0.3363,2.051,7.7825,-136.1907,-9.8882,-14.0406,33.5042,-9.9874
434378,R,CU,Curveball,79.3,2863,1.0428,-0.8054,-2.0526,6.5709,5.59,0.04,2.7738,2.6403,-115.2552,0.0025,8.4615,23.2494,-39.3966
607536,L,FF,4-Seam Fastball,91.5,2059,0.7505,0.9408,1.8063,5.7379,6.45,-0.58,3.2439,-7.6609,-133.0988,-2.4845,10.5386,27.0085,-20.6051
607536,L,FT,2-Seam Fastball,91.4,2237,1.0203,0.8266,2.1259,5.4839,6.238,-0.3104,1.4817,-8.303,-132.7712,-5.9295,13.8134,29.0494,-21.3831
434378,R,FF,4-Seam Fastball,94.1,2573,-0.9752,1.8234,-1.9464,6.8027,5.889,-0.6829,2.9589,5.3465,-136.4439,-8.0289,-13.2046,34.6391,-8.2585
607536,L,FF,4-Seam Fastball,92.9,2326,0.7118,1.2685,1.8054,5.7746,6.263,-1.0383,2.6634,-8.8113,-134.9144,-4.9211,10.5662,29.0405,-15.8808
434378,R,SL,Slider,85.5,2685,0.2252,0.3183,-2.2944,6.4638,5.74,1.2369,1.2682,7.7715,-124.0164,-6.3847,0.491,28.1007,-27.8229
434378,R,SL,Slider,85.2,2511,0.1114,0.372,-2.1395,6.5086,6.166,1.8083,0.0189,8.993,-123.5055,-9.5844,-0.6137,24.0022,-26.742
607536,L,FT,2-Seam Fastball,90.9,2169,1.4646,0.5373,1.9355,5.7266,6.377,0.4778,2.7841,-6.7969,-132.1324,-2.5808,18.6196,29.2618,-25.5449
607536,L,FF,4-Seam Fastball,91,2230,0.4785,1.0877,1.7234,5.8046,6.267,-1.4176,2.0182,-8.8808,-132.1944,-5.9116,7.4134,26.8078,-18.4252
434378,R,SL,Slider,87.2,2501,0.3591,0.5739,-2.1736,6.5158,6.481,0.6312,2.4736,6.0207,-126.8607,-4.7783,2.7343,24.7168,-25.196
607536,L,SL,Slider,85.6,2133,-0.423,0.3899,1.8419,5.5226,6.394,-2.5961,1.2873,-9.6243,-124.4117,-4.5194,-2.5725,23.7988,-27.4446
434378,R,SL,Slider,85.3,2526,0.3643,0.3708,-2.1936,6.5218,6.058,0.1244,1.5411,4.6971,-123.9322,-6.0515,2.686,26.6089,-27.361
607536,L,FT,2-Seam Fastball,90.8,2122,NA,NA,NA,NA,6.334,NA,NA,NA,NA,NA,NA,NA,NA
434378,R,SL,Slider,85.8,2580,0.5636,0.119,-2.332,6.5042,5.907,1.0051,1.5553,6.7071,-124.5805,-5.5664,4.3223,26.5516,-30.0254
607536,L,SL,Slider,85.9,2166,-0.2989,0.5588,1.9867,5.6471,6.29,-1.2768,2.0272,-7.1201,-124.9425,-3.4407,-1.696,25.063,-25.8606
434378,R,SL,Slider,85.6,2427,0.1853,0.5843,-2.1325,6.584,5.867,1.2415,0.8942,7.5117,-124.2046,-8.1907,0.3964,24.6418,-24.8368
434378,R,FF,4-Seam Fastball,95.1,2596,-1.1188,1.5558,-1.8066,6.7324,5.849,0.4517,2.125,8.2767,-137.7835,-9.6296,-15.9209,33.6995,-10.7589
434378,R,FF,4-Seam Fastball,94.2,2521,-0.6662,1.8939,-1.9666,6.7605,5.887,0.6541,2.2021,8.1574,-136.4362,-10.0536,-10.0631,32.1153,-6.9135
434378,R,SL,Slider,84.3,2557,0.5321,0.1186,-2.2954,6.573,5.822,0.3749,2.0051,5.1214,-122.6268,-4.4276,4.2447,24.4515,-30.3614
434378,R,SL,Slider,84.2,2584,0.3477,0.1409,-2.2009,6.4611,5.585,1.1642,0.6617,7.0309,-122.2667,-7.2302,2.0339,23.7436,-29.6427
434378,R,FF,4-Seam Fastball,93.4,2502,-0.7298,1.7486,-1.7416,6.7872,6.057,0.5297,2.4987,7.3797,-135.4677,-8.9541,-10.5687,31.6224,-9.1339
434378,R,FF,4-Seam Fastball,92.8,2625,-1.0759,1.4916,-1.8842,6.7372,6.727,1.2252,1.9382,10.3787,-134.4009,-9.7205,-15.5724,31.8713,-11.9057
